,0,1,2,3,4,5,6
1306,0.004401533,-0.45250093,-0.050652758,-0.85955255,-0.37786573,-0.94572324,0.0
1307,0.045900353,0.078331343,-0.32114211,-0.85955255,-0.37786573,-0.94572324,0.0
1308,-0.013214293,0.042942525,0.53540751,0.54341227,-0.37786573,0.81245684,0.0
1309,0.38957834,0.25527543,-0.14081588,0.72062888,-0.37786573,0.69666682,0.0
1310,0.46173547,0.67994125,0.26491816,1.1948943,-0.37786573,1.5803275,0.0
1311,0.092650045,-0.31979286,0.76081531,0.6750589,0.23586229,1.1963922,0.0
1312,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1313,4.0582434,-0.45250093,-0.41130523,-0.85955255,-0.37786573,-0.94572324,0.0
1314,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1315,0.17734152,-0.11188355,-0.27606055,1.3324481,1.0614648,1.4706317,0.0
1316,0.020154146,-0.42153571,-0.41130523,0.59953087,-0.37786573,1.4706317,0.0
1317,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1318,-0.099091444,-0.29325125,-0.18589744,1.5944755,1.0455948,1.1872509,0.0
1319,0.20867736,-0.33306367,-0.14081588,0.72105083,0.64900924,1.1720153,0.0
1320,-0.18378291,-0.13842517,0.40016284,1.2328693,-0.37786573,0.97700056,0.0
1321,0.25237816,-0.35075807,-0.14081588,0.92274021,-0.37786573,1.1080261,0.0
1322,-0.3397846,-0.38614689,1.2567125,0.69067084,0.22796021,1.1141203,0.0
1323,-0.45767513,-0.44807732,8.4246804,-0.85955255,-0.37786573,-0.94572324,0.0
1324,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1325,0.16108075,-0.26670963,0.12967348,0.71134611,0.50308421,1.3152293,0.0
1326,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1327,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1328,3.1368002,-0.43923012,-0.45638679,-0.85955255,-0.37786573,-0.94572324,0.0
1329,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1330,-0.43972054,-0.45250093,1.1214678,1.6948983,0.35524951,0.37062649,0.0
1331,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1332,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1333,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1334,0.7444356,-0.041105917,-0.36622367,0.28687014,2.0405651,1.1506856,0.0
1335,-0.29557565,-0.41711211,0.98622311,0.84974384,0.23006743,1.1750624,0.0
1336,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1337,0.52034197,0.65339963,-0.095734317,0.60670392,1.1818727,0.83683369,0.0
1338,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1339,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1340,1.1467201,-0.3949941,-0.54654991,-0.85955255,-0.37786573,-0.94572324,0.0
1341,-0.21613506,-0.45250093,-0.32114211,0.1674599,-0.37786573,0.78503289,0.0
1342,0.16734792,1.6265921,0.85097843,0.73581888,0.16833245,0.81855105,0.0
1343,0.33351259,-0.16054318,-0.095734317,-0.85955255,-0.37786573,-0.94572324,0.0
1344,1.4670232,1.9760567,-0.230979,2.0147321,-0.37786573,0.5839239,0.0
1345,0.079438176,0.33047667,1.7075281,0.11345103,-0.12144331,0.46203967,0.0
1346,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1347,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1348,-0.21020665,-0.3994177,0.58048907,-0.85955255,-0.37786573,-0.94572324,0.0
1349,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1350,-0.40686025,-0.43038291,0.40016284,0.58476282,1.9527532,0.41328597,0.0
1351,2.4082842,-0.44807732,-0.50146835,-0.85955255,-0.37786573,-0.94572324,0.0
1352,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1353,0.579626,1.1886555,0.08459192,1.0961593,0.54177146,0.89777581,0.0
1354,0.019645998,-0.31094565,-0.27606055,1.4138834,2.510179,0.90387002,0.0
1355,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1356,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1357,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1358,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1359,0.86571378,-0.35960528,-0.230979,0.863668,0.66678891,0.96176503,0.0
1360,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1361,0.23391542,-0.12957796,-0.14081588,0.4227362,-0.37786573,1.0288014,0.0
1362,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1363,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1364,0.24272333,0.060636934,-0.14081588,0.3674615,0.2881477,0.66010155,0.0
1365,-0.074192151,-0.43480652,0.76081531,1.0037535,0.1269124,0.91301134,0.0
1366,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1367,-0.0074552728,-0.35075807,-0.230979,0.44298953,-0.37786573,1.1689682,0.0
1368,-0.10671368,-0.18266119,1.3468756,1.1067079,0.096555248,1.01966,0.0
1369,1.0208686,0.99844061,-0.18589744,0.97590519,0.75868349,1.2055335,0.0
1370,1.0738854,-0.45250093,0.039510361,-0.85955255,-0.37786573,-0.94572324,0.0
1371,0.77407761,0.75514249,-0.0055711987,-0.85955255,-0.37786573,-0.94572324,0.0
1372,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1373,0.13702838,-0.36845248,-0.230979,-0.85955255,-0.37786573,-0.94572324,0.0
1374,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1375,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1376,-0.26966006,-0.45250093,0.30999972,-0.85955255,-0.37786573,-0.94572324,0.0
1377,0.19173906,-0.24459162,0.12967348,1.2387765,0.59573607,1.0836493,0.0
1378,-0.50323914,-0.44807732,-0.27606055,0.93919603,3.5004739,0.6875255,0.0
1379,-0.14245348,-0.25786243,7.2525599,0.28349458,-0.013448256,0.94957661,0.0
1380,-0.47749293,-0.45250093,1.3919571,-0.85955255,-0.37786573,-0.94572324,0.0
1381,-0.39026072,-0.45250093,1.0313047,-0.85955255,-0.37786573,-0.94572324,0.0
1382,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1383,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1384,0.62806952,-0.45250093,-0.050652758,-0.85955255,-0.37786573,-0.94572324,0.0
1385,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1386,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1387,-0.39720542,-0.23132081,1.7976912,1.0210532,0.49343709,1.2512401,0.0
1388,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1389,-0.78441482,-0.41711211,0.40016284,-0.85955255,-0.37786573,-0.94572324,0.0
1390,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1391,-0.22392667,-0.24901522,1.3919571,1.0687329,-0.37786573,1.4767259,0.0
1392,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1393,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1394,2.3798279,-0.3949941,-0.54654991,-0.85955255,-0.37786573,-0.94572324,0.0
1395,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1396,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1397,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1398,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1399,-0.004067614,-0.45250093,-0.14081588,-0.85955255,-0.37786573,-0.94572324,0.0
1400,0.4058391,2.6484442,-0.18589744,0.88771883,1.8533188,0.56564127,0.0
1401,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1402,0.17818843,-0.44807732,0.49032595,1.1632485,-0.37786573,0.97395345,0.0
1403,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1404,0.030486506,-0.11630716,1.3919571,-0.1295889,-0.37786573,1.2847583,0.0
1405,1.3365984,2.0291399,-0.230979,1.181814,-0.37786573,0.90387002,0.0
1406,-0.3477456,0.10487296,0.53540751,0.52189311,-0.37786573,0.87644607,0.0
1407,0.83945943,4.5992528,-0.18589744,-0.85955255,-0.37786573,-0.94572324,0.0
1408,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1409,0.92296522,5.0814255,0.30999972,0.11007547,-0.37786573,0.51688757,0.0
1410,0.85199377,2.3476393,0.35508128,1.1451049,-0.37786573,1.0806022,0.0
1411,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1412,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1413,2.094587,4.9796826,-0.27606055,1.2813929,-0.37786573,0.30054306,0.0
1414,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1415,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1416,1.0989541,4.8690926,-0.27606055,1.0923618,-0.37786573,0.80331553,0.0
1417,0.64839547,0.0075537073,-0.32114211,0.50543729,-0.37786573,1.1232616,0.0
1418,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1419,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1420,0.88688665,2.8917424,-0.14081588,-0.85955255,-0.37786573,-0.94572324,0.0
1421,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1422,0.17581707,-0.15169597,0.30999972,-0.85955255,-0.37786573,-0.94572324,0.0
1423,-0.11365838,-0.44807732,-0.14081588,0.37590038,1.5857017,0.95871792,0.0
1424,1.2769756,1.0072878,-0.095734317,1.0640915,0.20211383,0.76065604,0.0
1425,0.15007086,-0.33306367,-0.18589744,1.7375147,1.5465206,1.4553962,0.0
1426,-0.24442201,-0.44807732,-0.27606055,-0.85955255,-0.37786573,-0.94572324,0.0
1427,0.1417711,-0.076494735,0.89605999,0.69489028,0.22104589,1.2847583,0.0
1428,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1429,0.3482489,1.038253,-0.050652758,-0.85955255,-0.37786573,-0.94572324,0.0
1430,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1431,0.19478796,-0.32421646,0.08459192,0.79446914,-0.37786573,0.74237341,0.0
1432,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1433,-0.33893769,-0.45250093,0.35508128,0.75396248,0.47743538,0.80940974,0.0
1434,1.672146,3.7278032,-0.32114211,1.780131,-0.37786573,0.45289835,0.0
1435,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1436,0.470374,-0.45250093,-0.32114211,-0.85955255,-0.37786573,-0.94572324,0.0
1437,0.8814664,0.92323937,-0.14081588,0.045517992,2.0104713,0.69361971,0.0
1438,-0.064367941,-0.35960528,0.2198366,-0.85955255,-0.37786573,-0.94572324,0.0
1439,-0.09485687,-0.38172329,-0.32114211,-0.85955255,-0.37786573,-0.94572324,0.0
1440,-0.15193892,-0.43480652,-0.18589744,-0.85955255,-0.37786573,-0.94572324,0.0
1441,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1442,-0.23798545,-0.44807732,1.1214678,0.16914767,-0.37786573,1.421878,0.0
1443,0.52372963,0.87015614,-0.050652758,0.9083941,-0.37786573,1.1293559,0.0
1444,-0.020328376,-0.35075807,-0.32114211,-0.85955255,-0.37786573,-0.94572324,0.0
1445,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1446,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1447,0.57471389,-0.19150839,-0.41130523,2.0088248,-0.37786573,0.7911271,0.0
1448,1.2017695,-0.44807732,-0.14081588,-0.85955255,-0.37786573,-0.94572324,0.0
1449,0.037769972,-0.41711211,-0.14081588,1.356077,1.5680867,0.76370315,0.0
1450,0.090786833,-0.4082649,-0.095734317,-0.85955255,-0.37786573,-0.94572324,0.0
1451,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1452,-0.19208268,-0.43923012,0.30999972,0.61345503,-0.37786573,0.62963049,0.0
1453,0.13516516,-0.38172329,-0.41130523,1.5299181,3.176785,1.5772804,0.0
1454,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1455,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1456,0.76831859,1.4806133,-0.36622367,-0.85955255,-0.37786573,-0.94572324,0.0
1457,0.41329195,0.30835866,-0.36622367,0.93160104,1.2594118,1.1537327,0.0
1458,-0.092316126,-0.43923012,-0.14081588,-0.85955255,-0.37786573,-0.94572324,0.0
1459,2.4135351,4.9487174,-0.36622367,1.8079794,-0.37786573,0.56868837,0.0
1460,-0.3209831,-0.37729969,-0.050652758,-0.85955255,-0.37786573,-0.94572324,0.0
1461,-0.31149765,-0.27555684,-0.14081588,0.20332516,-0.37786573,0.90387002,0.0
1462,-0.092485509,-0.089765542,0.30999972,-0.26503302,-0.37786573,0.45289835,0.0
1463,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1464,-0.087404021,-0.45250093,-0.36622367,-0.85955255,-0.37786573,-0.94572324,0.0
1465,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1466,-0.093501806,-0.37729969,0.17475504,-0.85955255,-0.37786573,-0.94572324,0.0
1467,-0.24272818,-0.45250093,-0.0055711987,0.34594234,-0.37786573,1.650411,0.0
1468,-0.13567816,-0.41268851,-0.14081588,-0.024524763,-0.37786573,1.0318485,0.0
1469,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1470,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1471,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1472,0.43107716,0.45876114,0.40016284,1.075906,-0.05164163,1.2055335,0.0
1473,0.76340649,2.7147983,-0.45638679,1.0328677,-0.37786573,0.64486602,0.0
1474,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1475,-0.39568097,-0.45250093,0.30999972,-0.85955255,-0.37786573,-0.94572324,0.0
1476,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1477,0.51051776,-0.19150839,0.26491816,1.1915187,-0.37786573,1.1415443,0.0
1478,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1479,-0.17124858,-0.36845248,0.58048907,1.2974267,-0.37786573,0.95262371,0.0
1480,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1481,-0.44615709,-0.45250093,-0.59163147,0.40628037,-0.37786573,0.72104367,0.0
1482,-0.78441482,-0.45250093,5.0435634,-0.85955255,-0.37786573,-0.94572324,0.0
1483,-0.20105997,-0.44365372,0.039510361,0.76155748,0.60347352,0.83073948,0.0
1484,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1485,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1486,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1487,0.2052897,-0.43923012,-0.0055711987,-0.85955255,-0.37786573,-0.94572324,0.0
1488,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1489,-0.31827297,-0.44365372,0.58048907,-0.85955255,-0.37786573,-0.94572324,0.0
1490,-0.2891391,-0.45250093,-0.41130523,1.1240076,4.9025988,1.2116277,0.0
1491,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1492,-0.060472133,-0.3949941,0.12967348,-0.85955255,-0.37786573,-0.94572324,0.0
1493,-0.3050611,-0.14727237,3.0148933,0.65311779,0.45563882,0.84597501,0.0
1494,-0.20004368,-0.38614689,0.49032595,0.25100487,-0.37786573,0.28835463,0.0
1495,-0.021175291,-0.36845248,-0.41130523,1.0100827,-0.37786573,1.248193,0.0
1496,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1497,-0.076055364,-0.15611958,2.7444039,0.704595,-0.37786573,0.8916816,0.0
1498,-0.22850001,-0.41711211,-0.050652758,-0.85955255,-0.37786573,-0.94572324,0.0
1499,-0.13906582,-0.42595931,-0.18589744,-0.3886627,-0.37786573,1.1506856,0.0
1500,-0.3408009,-0.44807732,-0.18589744,0.86113634,1.5130026,0.6844784,0.0
1501,0.56624475,0.72860087,-0.27606055,2.0586143,-0.37786573,0.82159816,0.0
1502,0.12178391,-0.018987906,0.49032595,1.0780157,0.34076237,0.93434108,0.0
1503,0.17293756,-0.34191087,-0.18589744,0.38644899,0.38438842,1.2695227,0.0
1504,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1505,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1506,0.90043729,1.4452244,-0.095734317,1.6311847,-0.37786573,0.76979736,0.0
1507,-0.44683462,-0.44807732,-0.27606055,1.1240076,4.3039176,1.1963922,0.0
1508,-0.28693712,-0.43480652,0.12967348,0.69995361,0.82459999,1.4157838,0.0
1509,-0.21918395,-0.18266119,0.30999972,0.38307344,0.70099832,1.3152293,0.0
1510,1.6450447,2.4316877,-0.41130523,0.54720977,2.0922908,0.41938019,0.0
1511,-0.29032478,-0.35960528,0.2198366,0.61261114,-0.37786573,1.3975012,0.0
1512,-0.25865017,-0.38614689,0.039510361,0.30037235,-0.37786573,1.3396062,0.0
1513,-0.20393948,-0.32864006,0.2198366,0.89446994,-0.37786573,1.1750624,0.0
1514,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1515,1.2852753,3.8605113,-0.18589744,-0.85955255,-0.37786573,-0.94572324,0.0
1516,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1517,0.32216393,-0.27113323,0.08459192,2.3480681,-0.37786573,1.1293559,0.0
1518,1.7764859,3.6304839,-0.41130523,1.6332944,-0.37786573,0.10248118,0.0
1519,-0.33114607,-0.3994177,0.26491816,-0.85955255,-0.37786573,-0.94572324,0.0
1520,-0.00084933814,0.24642823,-0.36622367,-0.85955255,-0.37786573,-0.94572324,0.0
1521,0.94752574,3.5420119,-0.50146835,1.6425772,-0.37786573,0.23350673,0.0
1522,0.71716495,1.0072878,0.039510361,1.5071331,0.55362458,0.82159816,0.0
1523,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1524,-0.38788936,-0.45250093,0.08459192,-0.85955255,-0.37786573,-0.94572324,0.0
1525,1.0079955,1.2107735,-0.0055711987,1.3307603,-0.37786573,0.96481214,0.0
1526,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1527,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1528,0.020154146,-0.24016802,0.17475504,0.34003512,-0.37786573,1.0105187,0.0
1529,-0.49019665,-0.43480652,0.17475504,1.0168338,2.4758049,0.91605844,0.0
1530,0.80456654,0.37471269,-0.050652758,-0.85955255,-0.37786573,-0.94572324,0.0
1531,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1532,0.61993914,2.7015275,-0.45638679,1.6387797,-0.37786573,0.4285215,0.0
1533,0.96649663,0.46318474,-0.27606055,0.91050382,1.0194191,0.91910555,0.0
1534,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1535,0.55235534,0.67994125,-0.14081588,1.0375091,0.75015583,1.2603814,0.0
1536,0.19766747,0.85246174,1.2567125,0.65353974,-0.37786573,0.9465295,0.0
1537,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1538,1.1565443,0.70205926,0.12967348,0.79235941,-0.37786573,0.93434108,0.0
1539,2.7953242,3.373915,-0.41130523,1.9754912,1.2398871,0.59306522,0.0
1540,-0.50577988,-0.45250093,0.08459192,0.64763252,1.4923585,0.91301134,0.0
1541,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1542,-0.24476077,-0.42153571,0.94114155,0.64889835,-0.37786573,0.93434108,0.0
1543,0.20664476,0.94093378,-0.14081588,0.1780085,-0.37786573,1.0288014,0.0
1544,1.167046,4.1568926,-0.45638679,-0.85955255,-0.37786573,-0.94572324,0.0
1545,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1546,-0.22697556,-0.34191087,0.26491816,0.82906857,-0.37786573,1.2695227,0.0
1547,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1548,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1549,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1550,1.0117219,5.0460367,-0.27606055,-0.85955255,-0.37786573,-0.94572324,0.0
1551,-0.21715135,-0.43480652,0.44524439,-0.85955255,-0.37786573,-0.94572324,0.0
1552,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1553,-0.036927904,-0.22247361,1.7976912,0.56915088,-0.035508222,1.3152293,0.0
1554,-0.16515079,-0.42595931,-0.0055711987,0.94257159,0.96390703,1.0257543,0.0
1555,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1556,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1557,0.20190204,0.46760834,0.26491816,0.48898146,-0.37786573,0.62658339,0.0
1558,-0.18479921,-0.43038291,-0.230979,1.0383529,-0.37786573,0.9434824,0.0
1559,1.0755792,3.4977759,-0.27606055,1.0193655,-0.37786573,1.1293559,0.0
1560,8.7938517,-0.44807732,-0.54654991,-0.85955255,-0.37786573,-0.94572324,0.0
1561,2.2389013,-0.43480652,-0.095734317,-0.85955255,-0.37786573,-0.94572324,0.0
1562,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1563,0.065210009,-0.37287609,-0.0055711987,-0.85955255,-0.37786573,-0.94572324,0.0
1564,0.94921957,1.3877176,0.039510361,0.33623762,0.61898134,0.76979736,0.0
1565,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1566,-0.21952271,-0.38614689,4.7279925,0.4265337,0.14633834,1.1445914,0.0
1567,0.54574941,-0.45250093,-0.45638679,-0.85955255,-0.37786573,-0.94572324,0.0
1568,0.4217611,-0.32421646,-0.41130523,1.0809693,2.1639033,1.0714608,0.0
1569,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1570,-0.52034682,-0.43923012,1.5722834,0.56450949,0.2881477,0.66924287,0.0
1571,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1572,-0.039468649,-0.014564304,0.26491816,0.65649335,-0.37786573,1.1842038,0.0
1573,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1574,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1575,1.0117219,-0.45250093,-0.50146835,-0.85955255,-0.37786573,-0.94572324,0.0
1576,0.36281583,0.63128162,0.039510361,0.062817709,-0.37786573,0.66314866,0.0
1577,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1578,-0.036758521,-0.3949941,0.35508128,0.38476121,-0.37786573,1.1141203,0.0
1579,0.6778681,0.14026177,-0.36622367,1.1164126,-0.37786573,1.2938996,0.0
1580,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1581,-0.082661298,-0.37729969,-0.0055711987,-0.85955255,-0.37786573,-0.94572324,0.0
1582,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1583,0.51271974,0.32605307,-0.18589744,0.99869018,0.73922462,1.1659211,0.0
1584,-0.15227769,-0.45250093,-0.41130523,1.5535469,-0.37786573,1.1598269,0.0
1585,-0.35689228,-0.29325125,2.7894855,0.92906937,-0.041336004,0.95567082,0.0
1586,0.42718135,1.2151971,-0.41130523,2.0189515,-0.37786573,1.1963922,0.0
1587,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1588,-0.32911348,-0.44807732,-0.18589744,-0.1477325,-0.37786573,0.15732908,0.0
1589,-0.13059667,-0.45250093,0.76081531,1.0742182,0.2702034,0.80331553,0.0
1590,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1591,0.17412324,0.056213332,-0.27606055,0.88138966,-0.37786573,1.2634285,0.0
1592,0.38178672,-0.33306367,-0.18589744,0.49066924,0.74831201,1.0684137,0.0
1593,-0.32657273,-0.4038413,0.89605999,-0.85955255,-0.37786573,-0.94572324,0.0
1594,1.4372118,0.25969903,-0.050652758,2.5349894,0.39693297,1.3213235,0.0
1595,0.24289271,-0.14727237,-0.14081588,0.7455236,1.3515369,1.4310193,0.0
1596,0.62298803,-0.11188355,-0.0055711987,1.4404659,0.56096693,1.2847583,0.0
1597,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1598,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
1599,1.2143039,0.72417727,-0.0055711987,-0.85955255,-0.37786573,-0.94572324,0.0
1600,-0.023885418,-0.28440404,-0.32114211,-0.85955255,-0.37786573,-0.94572324,0.0
1601,0.19902253,-0.27113323,-0.230979,-0.85955255,-0.37786573,-0.94572324,0.0
1602,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
